Text-Link,Text-Category,Deepseek:32b,Named entity recognition,Ground truth,Named Entities,
https://www.independent.com.mt/articles/2024-10-25/local-news/Introduction-of-blocking-measures-to-combat-scam-calls-with-Maltese-numbers-6736265227 , Technology and Science ,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0, N/A,
https://newsbook.com.mt/en/new-public-electric-vehicle-fast-charging-service-launched-in-floriana/ , Technology and Science ,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0, Daniel Grech - M,
https://timesofmalta.com/article/what-happens-bank-changes-hands.1102138 , Business and Finance ,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0, N/A,
https://timesofmalta.com/article/inheritance-tax-rented-agricultural-land-waived.1099168 , Business and Finance ,Male: 1 Female: 0 Unknown: 2,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0, Anton Refalo - M,
https://timesofmalta.com/article/mhra-calls-greater-discretion-allowing-events-public-spaces.1094343 , Business and Finance ,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0, Jason Micallef - M,
https://timesofmalta.com/article/tourist-arrivals-grow-38-240851-march.1092159 , Business and Finance ,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0, N/A,
https://timesofmalta.com/article/staff-shortages-disrupting-operations-small-businesses-chamber-smes.1100314 , Business and Finance ,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0, Andrew Aquilina - M Paul Abela - M,
https://timesofmalta.com/article/economic-update-finds-business-conditions-mostly-unchanged.1098522 , Business and Finance ,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0, N/A,
https://timesofmalta.com/article/hsbc-review-considering-range-options-amidst-reports-aps-takeover.1098013 , Business and Finance ,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0, Graham Bonnici - M,
https://timesofmalta.com/article/maltabased-funds-licences-revoked.1092697 , Business and Finance ,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 1, Swiss investor - U,
https://timesofmalta.com/article/hsbc-bank-announces-strategic-review-malta-shareholding.1097903 , Business and Finance ,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0, Geoffrey Fichte - M,
https://timesofmalta.com/article/watch-winemaker-celebrates-exceptional-red-grape-harvest-hot-summer.1098763 , Business and Finance ,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 1,Male: 1 Female: 0 Unknown: 0, Jeremy Cassar - M,
https://timesofmalta.com/article/unemployment-slightly-october.1101318 , Business and Finance ,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0, N/A,
https://timesofmalta.com/article/hsbc-shares-plunge-18-bank-indicates-possible-malta-exit.1097946 , Business and Finance ,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0, N/A,
https://timesofmalta.com/article/new-semiconductor-competence-centre-open-malta.1101186 , Business and Finance ,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 1,Male: 1 Female: 0 Unknown: 0, Silvio Schembri - M,
https://timesofmalta.com/article/lidl-blocked-buying-zabbar-scotts-supermarket-mccaa.1098298 , Business and Finance ,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 4,Male: 0 Female: 0 Unknown: 0, N/A,
https://timesofmalta.com/article/emoney-customers-blocked-accounts.1097848 , Business and Finance ,Male: 1 Female: 0 Unknown: 1,Male: 1 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 1, spokesperson - U one owner - M another associate owner - M final owner - M spokesperson - M,
https://timesofmalta.com/article/mriehel-business-centre-mfsa-offices-evacuated-fire-server-room.1098144 , Business and Finance ,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0, N/A,
https://timesofmalta.com/article/hsbc-receives-a-number-bidders-malta-bank.1101661 , Business and Finance ,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 1,Male: 1 Female: 0 Unknown: 0, Charles Scicluna - M,
https://timesofmalta.com/article/economic-growth-expected-moderate-remain-strong-central-bank.1093759 , Business and Finance ,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0, N/A,
https://timesofmalta.com/article/keep-electoral-promise-25-corporate-tax-chamber-smes-urges-government.1097989 , Business and Finance ,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0, Robert Abela - M,
https://timesofmalta.com/article/housing-expensive-affordable-study-says.1096874 , Business and Finance ,Male: 1 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0, Brian Micallef - M,
https://www.independent.com.mt/articles/2023-07-19/local-news/Arnold-Cassola-requests-that-Public-inquiry-interviews-others-who-were-injured-in-building-collapse-6736253458 , Crime and Justice ,Male: 5 Female: 0 Unknown: 3,Male: 3 Female: 0 Unknown: 1,Male: 5 Female: 0 Unknown: 4, Arnold Cassola - M Joseph Zammit McKeon - M Jean Paul Sofia - M Prime Minister - U three Albanians - U U U bosnian - M Maltese man - M,
https://timesofmalta.com/article/man-forgives-cousin-stabbing-because-hungry.1092005 , Crime and Justice ,Male: 9 Female: 2 Unknown: 0,Male: 8 Female: 0 Unknown: 1,Male: 9 Female: 2 Unknown: 0, Abdelaziz Lakehal - M cousin - M John Zammit - M Sammut - M Etienne Savona - M Manuel Grech - M Nicholas Mifsud - M Colin Galea - M Noel Bianco - M Marsanne Farrugia - F sister - F,
https://timesofmalta.com/article/pillion-rider-grievously-injured-st-paul-bay-crash.1096307 , Crime and Justice ,Male: 2 Female: 1 Unknown: 0,Male: 0 Female: 0 Unknown: 2,Male: 2 Female: 1 Unknown: 0, 47-year old - F 43-year old - M 48-year old - M,
https://www.maltatoday.com.mt/news/court_and_police/132752/man_found_guilty_of_attempted_murder_sentenced_to_32year_imprisonment_term , Crime and Justice ,Male: 3 Female: 1 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 3 Female: 1 Unknown: 0, Paul Borg - M Mario Grech - M Edward Gatt - M Borg’s wife - F,
https://www.maltatoday.com.mt/news/court_and_police/129286/court_orders_pilatus_inquiry_in_muscats_libel_case_against_daphne_caruana_galizia , Crime and Justice ,Male: 6 Female: 4 Unknown: 0,Male: 9 Female: 1 Unknown: 1,Male: 6 Female: 4 Unknown: 0, Joseph Muscat - M Victor Axiak - M Pawlu Lia - M Toni Abela - M Robert Aquilina - M Joe Zammit Maempel - M Daphne Caruana Galizia - F Michelle Muscat - F Doreen Clarke - F Dunja Mijatovi - F,
https://timesofmalta.com/article/police-hitandrun-trial-go-ahead-six-years-simon-schembri-lost-arm.1094378 , Crime and Justice ,Male: 5 Female: 0 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Male: 5 Female: 1 Unknown: 0, Liam Debono - M Simon Schembri - M Mark Chetcuti - M Giannino Caruana Demajo - M Anthony Ellul - M mother - F,
https://timesofmalta.com/article/live-blog-chris-cardona-testify-vitals-case.1096995 , Crime and Justice ,Male: 15 Female: 6 Unknown: 0,Male: 17 Female: 9 Unknown: 1,Male: 15 Female: 6 Unknown: 0, Chris Cardona - M Joseph Muscat - M Konrad Mizzi - M Keith Schembri - M Mario Galea - M Michel Ganado - M Antoine Cremona - M Stefano Filletti - M Jason Grima - M Giannella de Marco - F Vincent Galea - M Angelique Spina - F Lucienne Pace Ross - F Ram Tumuluri - M Mark Pawney - M Aron Mifsud Bonnici - M Stephen Attard - M Rebekah Spiteri - F David Galea - M Pauline Mamo - F Nancy Caruana - F Rachel Montebello - F,
https://timesofmalta.com/article/body-24yearold-marzia-maatouk-brought-back-malta-tripoli.1101718 , Crime and Justice ,Male: 2 Female: 1 Unknown: 0,Male: 0 Female: 2 Unknown: 1,Male: 2 Female: 1 Unknown: 0, Marzia Maatouk - F Jomic Calleja Maatouk - M Marvin - M,
https://timesofmalta.com/article/muscat-warpath-those-fix-injustice-judged.1092016 , Crime and Justice ,Male: 4 Female: 1 Unknown: 0,Male: 5 Female: 1 Unknown: 0,Male: 4 Female: 1 Unknown: 0, Joseph Muscat - M Robert Abela - M Victoria Buttigieg - F Konrad Mizzi - M Keith Schembri - M,
https://timesofmalta.com/article/ghirxi-family-insist-independent-inquiry-look-aspects-murder.1097304 , Crime and Justice ,Male: 2 Female: 1 Unknown: 3,Male: 1 Female: 2 Unknown: 0,Male: 1 Female: 1 Unknown: 1, Nicolette Ghirxi - F Edward Johnston - M lawyer - U,
https://timesofmalta.com/article/man-arrested-msida-breakins-balconies-roofs.1092044 , Crime and Justice ,Male: 1 Female: 1 Unknown: 0,Male: 0 Female: 1 Unknown: 1,Male: 1 Female: 1 Unknown: 0, Christine Amaira - F 26-year old - M,
https://timesofmalta.com/article/man-woman-injured-falling-off-motorcycle-birkirkara.1098400 , Crime and Justice ,Male: 1 Female: 1 Unknown: 0,Male: 0 Female: 0 Unknown: 2,Male: 1 Female: 1 Unknown: 0, injured man - M injured woman - F,
https://timesofmalta.com/article/have-seen-man-franco-riccardo-schembri.1100474 , Crime and Justice ,Male: 1 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0, Franco Riccardo Schembri - M,
https://timesofmalta.com/article/man-pressured-marginal-role-drug-trafficking-conspiracy-spared-trial.1101110 , Crime and Justice ,Male: 4 Female: 2 Unknown: 0,Male: 7 Female: 1 Unknown: 1,Male: 4 Female: 3 Unknown: 1, Ivan Cachia - M Paul - M accused’s mother - F Jose’ Xerry - M Attorney general - U Natasha Galea Sciberras - F Franco Debono - M Kathleen Calleja Grima - F,
https://timesofmalta.com/article/man-acquitted-raping-exgirlfriend.1094669 , Crime and Justice ,Male: 2 Female: 5 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 2 Female: 4 Unknown: 1, acquitted man - M former girlfriend - F the friend - U ex-wife - F Consuelo Scerri Herrera - F Franco Debono - M Marion Camilleri - F,
https://maltatoday.com/news/court_and_police/130522/live_muscat_schembri_mizzi_back_in_court_as_compilation_of_evidence_continues , Crime and Justice ,Male: 5 Female: 1 Unknown: 0,Male: 5 Female: 1 Unknown: 1,Male: 5 Female: 1 Unknown: 0, Chris Cardona - M Joseph Muscat - M Konrad Mizzi - M Brian Tonna - M Karl Cini - M Rachel Montebello - F,
https://www.maltatoday.com.mt/news/court_and_police/131010/schembri_muscat_and_associates_seek_recusal_of_judges_deciding_freezing_order_appeal , Crime and Justice ,Male: 11 Female: 0 Unknown: 0,Male: 14 Female: 0 Unknown: 4,Male: 11 Female: 0 Unknown: 0, Keith Schembri - M Mark Chetcuti - M Joseph Muscat - M Adrian Hillman - M Karl Cini - M Brian Tonna - M Shaukat Ali Chaudry - M Edward Gatt - M Julian Farrugia - M Miguel Degabriele - M Francesco Refalo - M,
https://timesofmalta.com/article/21yearold-gets-harsh-warning-magistrate-burglary-charges.1094440 , Crime and Justice ,Male: 3 Female: 2 Unknown: 0,Male: 6 Female: 1 Unknown: 0,Male: 4 Female: 4 Unknown: 0, Luke Cremona - M Yana Micallef Starface - F Colin Sheldon - M Cremona’s mother - F probation officer - F Francesca Zarb - F James Mallia - M Brendan Bonnici - M,
https://timesofmalta.com/article/man-hospitalised-falling-off-ladder-paola-factory.1094431 , Crime and Justice ,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0, a man - M,
https://www.maltatoday.com.mt/news/court_and_police/129031/woman_to_be_charged_after_caught_smuggling_15_kilos_of_cannabis_ , Crime and Justice ,Male: 1 Female: 2 Unknown: 3,Male: 1 Female: 1 Unknown: 0,Male: 1 Female: 2 Unknown: 0, 27-year old - F Ian Farrugia - M Abigail Critien - F,
https://maltatoday.com/news/national/131402/at_united_nations_malta_keeps_searise_threat_and_climate_crisis_on_agenda , Environment and Climate ,Male: 7 Female: 0 Unknown: 0,Male: 7 Female: 0 Unknown: 0,Male: 7 Female: 0 Unknown: 0, Robert Abela - M Dennis Francis - M Antonio Guiterres - M Ian Borg - M Jose Maria Neves - M Feleti Teo - M John Briceno - M,
https://timesofmalta.com/article/consultation-new-height-limitation-policy-closes-12-hours-deadline.1094071 , Environment and Climate ,Male: 1 Female: 1 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Male: 1 Female: 1 Unknown: 0, Astrid Vella - F Patrick Calleja - M,
https://timesofmalta.com/article/students-take-part-international-environmentthemed-exhibition.1102246 , Environment and Climate ,Male: 0 Female: 3 Unknown: 0,Male: 0 Female: 3 Unknown: 0,Male: 0 Female: 3 Unknown: 0, Joanne Mizzi - F Miriam Dalli - F Amanda Zahra - F,
https://timesofmalta.com/article/rockfall-fomm-irrih-bay-exactly-year-architect-warning.1096761 , Environment and Climate ,Male: 1 Female: 1 Unknown: 0,Male: 1 Female: 1 Unknown: 0,Male: 1 Female: 1 Unknown: 0, Alex Torpiano - M Mirabelle Falzon - F,
https://timesofmalta.com/article/calls-grow-prime-minister-revoke-mellieha-heights-development.1101800 , Environment and Climate ,Male: 7 Female: 0 Unknown: 2,Male: 2 Female: 0 Unknown: 0,Male: 7 Female: 0 Unknown: 1, Robert Abela - M Gabriel Micallef - M Clayton Bartolo - M Gilbert Bartolo - M Robert Cutajar - M Ivan Castillo - M Cyrus Engerer - M spokesperson - U,
https://timesofmalta.com/article/adpd-committed-foster-green-eu-policies-climate-change.1093022 , Environment and Climate ,Male: 0 Female: 2 Unknown: 0,Male: 0 Female: 2 Unknown: 0,Male: 0 Female: 2 Unknown: 0, Sandra Grech - F Melissa Bagley - F,
https://timesofmalta.com/article/joseph-portelli-replace-xlendi-hotel-13floor-residence-block.1093702 , Environment and Climate ,Male: 5 Female: 0 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Male: 5 Female: 0 Unknown: 0, Joseph Portelli - M Daniel Refalo - M Mark Agius - M Alexander Bigeni - M Arnold Cassola - M,
https://timesofmalta.com/article/local-plans-review-mean-development-groups-insist.1101263 , Environment and Climate ,Male: 1 Female: 0 Unknown: 15,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 3, Prime Minister - U Opposition Leader - U Wayne Flask - M Planning Minister - U,
https://timesofmalta.com/article/these-15-photos-malta-beauty-running-global-prize.1098085 , Environment and Climate ,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0, N/A,
https://timesofmalta.com/article/new-biodiversity-plan-aims-30-land-legally-protected-2030.1098286 , Environment and Climate ,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 1 Unknown: 0, Miriam Dalli - F,
https://timesofmalta.com/article/spearfishermen-attempt-cliffside-escape-illegal-night-fishing.1096027 , Environment and Climate ,Male: 7 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 7 Female: 0 Unknown: 0, five spearfishermen - M x5 two men caught - M x2,
https://timesofmalta.com/article/public-urged-join-neil-agius-swim-help-power-nationwide-clean-ups.1097014 , Environment and Climate ,Male: 2 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0, Neil Agius - M Andrew Schembri - M,
https://timesofmalta.com/article/second-turtle-nest-season-discovered-ghajn-tuffieha.1094733 , Environment and Climate ,Male: 0 Female: 0 Unknown: 1,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0, N/A,
https://timesofmalta.com/article/watch-local-hedgehogs-inbreeding-lack-green-spaces.1096891 , Environment and Climate ,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0, Vince Attard - M,
https://timesofmalta.com/article/cassola-calls-investigation-pa-sanctioning-sannat-penthouses.1097054 , Environment and Climate ,Male: 6 Female: 0 Unknown: 1,Male: 5 Female: 0 Unknown: 0,Male: 7 Female: 0 Unknown: 1, Arnold Cassola - M Joseph Portelli - M Mark Agius - M Mark Chetcuti - M Tarlochan Singh - M comissioner - U Clint Camilleri - M Robert Abela - M,
https://timesofmalta.com/article/60-loggerhead-turtles-hatch-translocated-nest-golden-bay.1097113 , Environment and Climate ,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 0, N/A,
https://timesofmalta.com/article/mda-activists-took-law-hands-vandalised-illegal-pool.1094723 , Environment and Climate ,Male: 1 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0, Joseph Portelli - M,
https://timesofmalta.com/article/everywhere-covered-apartments-alarm-new-building-proposal.1093911 , Environment and Climate ,Male: 2 Female: 0 Unknown: 0,Male: 1 Female: 0 Unknown: 0,Male: 2 Female: 0 Unknown: 0, Patrick Calleja - M Wayne Flask - M,
https://timesofmalta.com/article/ngos-decry-appeal-outrageous-development-permit-in-xaghra.1096008 , Environment and Climate ,Male: 2 Female: 1 Unknown: 0,Male: 3 Female: 0 Unknown: 0,Male: 2 Female: 1 Unknown: 0, Martin Camilleri - M Francesco Mercieca - M Tara Cassar - F,
https://timesofmalta.com/article/it-matter-life-death-dangerous-rabat-rubble-mountain-reduced.1097580 , Environment and Climate ,Male: 4 Female: 0 Unknown: 3,Male: 4 Female: 0 Unknown: 0,Male: 4 Female: 0 Unknown: 3, Paul Falzon - M spokesperson - U Angelo Giordaina - M Godwin Abela - M PA spokesperson - U Arnold Cassola - M Commissioner for the Environment - U,
https://timesofmalta.com/article/watch-former-mep-cyrus-engerer-joins-leadership.1094700 , Politics ,Male: 7 Female: 1 Unknown: 0,Male: 4 Female: 0 Unknown: 0,Male: 7 Female: 1 Unknown: 0, Cyrus Engerer - M Wayne Flask - M Matthew Borg - M Jeanette Borg  - F Conrad Borg Manche - M Robert Abela - M Bernard Grech - M Clint Camilleri - M,
https://timesofmalta.com/article/bernard-grech-challenges-labour-back-metsola-ep-president.1094184 , Politics ,Male: 4 Female: 1 Unknown: 0,Male: 1 Female: 3 Unknown: 0,Male: 4 Female: 1 Unknown: 0, Bernard Grech - M Roberta Metsola - F Robert Abela - M Martin Schulz - M Clyde Caruana - M,
https://timesofmalta.com/article/public-service-expo-costs-exceeded-15-million-mp-claims.1101553 , Politics ,Male: 0 Female: 1 Unknown: 1,Male: 0 Female: 1 Unknown: 0,Male: 0 Female: 1 Unknown: 0, Claudette Buttigieg - F,
https://timesofmalta.com/article/malta-high-commission-london-owes-722000-congestion-charges.1092996 , Politics ,Male: 0 Female: 0 Unknown: 2,Male: 0 Female: 0 Unknown: 0,Male: 0 Female: 0 Unknown: 2, spokesperson - U UK foreign secretary - U,
https://timesofmalta.com/article/pn-calls-fresh-protest-monday-bartolocamilleri-scandal.1101603 , Politics ,Male: 4 Female: 1 Unknown: 0,Male: 4 Female: 1 Unknown: 0,Male: 4 Female: 2 Unknown: 0, Clint Camilleri - M Clayton Bartolo - M Bernard Grech - M Abela - M Bartolo’s wife - F Rosianne Cutajar - F,
https://timesofmalta.com/article/charles-buhagiar-chair-building-construction-consultative-council.1092137 , Politics ,Male: 15 Female: 0 Unknown: 0,Male: 15 Female: 0 Unknown: 0,Male: 15 Female: 0 Unknown: 0,Charles Buhagiar - M Winston Pirotta - M Andre Pizzuto - M Jonathan Cauchi - M Philip Fenech - M Jesmond Chetcuti - M Mark Bajada - M Alex Torpiano - M Stephen Sammut - M Michael Stivala - M Jesmond Marshall - M Kenneth Abela - M Chris Attard - M Jonathan Attard - M Stanley Zammit - M,
https://timesofmalta.com/article/parliament-pays-tribute-late-former-mp-karl-gouder.1099183 , Politics ,Male: 5 Female: 0 Unknown: 0,Male: 5 Female: 0 Unknown: 0,Male: 5 Female: 0 Unknown: 0, Robert Abela - M Bernard Grech - M Karl Gouder - M Anglu Farrugia - M Jake Vella - M,
